UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Machine_failure
926,H30339,H,-2.202290284073914,-2.6323820278561314,0.469802472337191,-0.9115683412237894,1.6032593039897587,0,0,0,0,0,0
927,L48106,L,-2.202290284073914,-2.6323820278561314,-0.9302801711480311,1.566252835416852,1.6818127099021027,0,0,0,1,0,1
928,H30341,H,-2.202290284073914,-2.699782913461698,-0.7964077271494442,1.2452395655686714,-1.6959837443286894,0,0,0,0,0,0
929,L48108,L,-2.202290284073914,-2.699782913461698,2.2882365033179974,-1.8144181626717961,-1.6174303384163453,0,0,0,0,0,0
930,L48109,L,-2.202290284073914,-2.699782913461698,-0.6681133016507983,1.1148279246928485,-1.5860089760514078,0,0,0,0,0,0
931,M15790,M,-2.2522863177015635,-2.767183799067265,-0.47846067265280007,0.7336246667481341,-1.55458761368647,0,0,0,0,0,0
932,L48111,L,-2.2522863177015635,-2.767183799067265,0.017982973841959956,-0.37989011303774045,-1.5074555701390637,0,0,0,0,0,0
933,L48112,L,-2.202290284073914,-2.699782913461698,-0.9804823376475013,1.0044796131825364,-1.4760342077741262,0,0,0,0,0,0
934,L48113,L,-2.2522863177015635,-2.699782913461698,0.32477399133872176,-0.27957346621018414,-1.4446128454091884,0,0,0,0,0,0
935,M15794,M,-2.2522863177015635,-2.699782913461698,-1.1868690221453229,1.0847329306445812,-1.413191483044251,0,0,0,0,0,0
936,M15795,M,-2.2522863177015635,-2.699782913461698,0.5702068053361312,-0.33976345430671806,-1.3660594394968446,0,0,0,0,0,0
937,M15796,M,-2.202290284073914,-2.6323820278561314,-0.6736913201507394,0.6232763552378227,-1.318927395949438,0,0,0,0,0,0
938,L48117,L,-2.202290284073914,-2.5649811422506024,-1.5382841876416136,2.1882160457477005,-1.2717953524020318,0,0,0,0,0,0
939,L48118,L,-2.202290284073914,-2.5649811422506024,1.5854061723254158,-1.4231832400443263,-1.240373990037094,0,0,0,0,0,0
940,L48119,L,-2.2522863177015635,-2.6323820278561314,-0.28323002515486073,0.07153479768626296,-1.2089526276721565,0,0,0,0,0,0
941,L48120,L,-2.202290284073914,-2.5649811422506024,-0.5342408576522113,0.8941313016722243,-1.177531265307219,0,0,0,0,0,0
942,L48121,L,-2.202290284073914,-2.5649811422506024,0.6204089718356014,-1.1824232876581913,-1.1461099029422812,0,0,0,0,0,0
943,M15802,M,-2.1522942504462925,-2.4975802566450356,-0.42825850615332994,0.4326747262654651,-1.1146885405773437,0,0,0,0,0,0
944,M15803,M,-2.202290284073914,-2.5649811422506024,-0.3445882286542131,0.5028963790447548,-1.0675564970299374,0,0,0,0,0,0
945,M15804,M,-2.1522942504462925,-2.4975802566450356,0.966246118831951,-1.1523282936099244,-1.0204244534825309,0,0,0,0,0,0
946,M15805,M,-2.1522942504462925,-2.4975802566450356,-1.0697306336465593,1.0446062719135587,-0.9732924099351246,0,0,0,0,0,0
947,L48126,L,-2.202290284073914,-2.5649811422506024,-1.4044117436430266,1.4859995179548064,-0.9261603663877181,0,0,0,0,0,0
948,L48127,L,-2.202290284073914,-2.5649811422506024,-0.6179111351513282,0.45273805563097663,-0.8947390040227805,0,0,0,0,0,0
949,M15808,M,-2.202290284073914,-2.4975802566450356,-0.6290671721512104,0.5530547024585329,-0.8633176416578429,0,0,0,0,0,0
950,L48129,L,-2.202290284073914,-2.4975802566450356,0.5423167128364256,-0.7309983769341876,-0.8161855981104366,0,0,0,0,0,0
951,L48130,L,-2.202290284073914,-2.5649811422506024,-0.6402232091510927,0.252104761975864,-0.7847642357454989,0,0,0,0,0,0
952,H30365,H,-2.202290284073914,-2.4975802566450356,-0.16609163665609714,-0.42001677176876356,-0.7533428733805613,0,0,0,0,0,0
953,L48132,L,-2.2522863177015635,-2.5649811422506024,-0.5063507651525057,0.8941313016722243,-0.6747894674682173,0,0,0,0,0,0
954,L48133,L,-2.2522863177015635,-2.6323820278561314,0.6204089718356014,-0.7209667122514325,-0.6433681051032797,0,0,0,0,0,0
955,H30368,H,-2.202290284073914,-2.5649811422506024,-0.6960033941505039,0.252104761975864,-0.6119467427383422,0,0,0,0,0,0
956,L48135,L,-2.202290284073914,-2.4975802566450356,2.0762718003202347,-1.9147348094993524,-0.5333933368259981,0,0,0,0,0,0
957,H30370,H,-2.202290284073914,-2.5649811422506024,0.5200046388366611,-0.7811567003479657,-0.5019719744610606,0,0,0,0,0,0
958,M15817,M,-2.1522942504462925,-2.430179371039507,-0.8466098936489143,0.011344809589729025,-0.4234185685487165,0,0,0,0,0,0
959,L48138,L,-2.1022982168186433,-2.430179371039507,-0.7796736716496208,0.7637196607964014,-0.3762865250013101,0,0,0,0,0,0
960,L48139,L,-2.1022982168186433,-2.3627784854339398,-0.18840371065586164,-0.48020675986529676,-0.3448651626363725,0,0,0,0,0,0
961,L48140,L,-2.1022982168186433,-2.3627784854339398,-0.026641174157569038,-0.20935181343089515,-0.3134438002714349,0,0,0,0,0,0
962,L48141,L,-2.1022982168186433,-2.3627784854339398,-0.25533993265515514,0.05147146832075141,-0.28202243790649734,0,0,0,0,0,0
963,M15822,M,-2.1022982168186433,-2.295377599828373,-0.32785417315438975,0.3223264147551537,-0.25060107554155975,0,0,0,0,0,0
964,L48143,L,-2.1022982168186433,-2.295377599828373,0.45864643533730876,-0.8413466884444997,-0.2034690319941533,0,0,0,0,0,0
965,L48144,L,-2.1522942504462925,-2.3627784854339398,1.105696581330479,-1.383056581313304,-0.17204766962921572,0,0,0,0,0,0
966,L48145,L,-2.1022982168186433,-2.295377599828373,-0.17166965515603827,0.6533713492860893,-0.14062630726427813,0,0,0,0,0,0
967,M15826,M,-2.1022982168186433,-2.3627784854339398,0.5702068053361312,-0.7811567003479657,-0.10920494489934052,0,0,0,0,0,0
968,M15827,M,-2.052302183191022,-2.295377599828373,-0.037797211157451285,-0.13913016065160544,-0.06207290135193413,0,0,0,0,0,0
969,L48148,L,-2.052302183191022,-2.2279767142228444,0.045873066341665575,0.0915981270517738,-0.014940857804527726,0,0,0,0,0,0
970,L48149,L,-2.052302183191022,-2.295377599828373,-0.7071594311503862,0.10162979173452956,0.016480504560409875,0,0,0,0,0,0
971,L48150,L,-2.1022982168186433,-2.3627784854339398,0.16301145484042917,-0.49023842454805255,0.047901866925347474,0,0,0,0,0,0
972,L48151,L,-2.052302183191022,-2.295377599828373,0.10165325134107682,0.11166145641728534,0.07932322929028507,0,0,0,0,0,0
973,L48152,L,-2.1022982168186433,-2.295377599828373,0.5869408608359546,-0.48020675986529676,0.11074459165522267,0,0,0,0,0,0
974,L48153,L,-2.052302183191022,-2.295377599828373,0.7821715083338939,-0.9617266646375675,0.14216595402016027,0,0,0,0,0,0
975,L48154,L,-2.0023061495633723,-2.295377599828373,-0.1549355996562149,-0.48020675986529676,0.17358731638509786,0,0,0,0,0,0
976,M15835,M,-2.0023061495633723,-2.295377599828373,0.4976925648368966,-0.31970012494120725,0.20500867875003548,0,0,0,0,0,0
977,M15836,M,-2.0023061495633723,-2.295377599828373,-0.8187198011492086,1.1348912540583593,0.2521407222974419,0,0,0,0,0,0
978,L48157,L,-2.0023061495633723,-2.2279767142228444,2.1097399113198816,-1.9047031448165967,0.29927276584484824,0,0,0,0,0,0
979,M15838,M,-1.9023140823081015,-2.160575828617277,-0.07126532215709803,0.23204143261035248,0.3306941282097859,0,0,0,0,0,0
980,L48159,L,-1.9023140823081015,-2.160575828617277,-0.835453856649032,1.3355245477134718,0.37782617175719224,0,0,0,0,0,0
981,L48160,L,-1.9523101159357228,-2.2279767142228444,-0.7238934866502096,0.28219975602413067,0.4092475341221299,0,0,0,0,0,0
982,L48161,L,-1.9023140823081015,-2.160575828617277,0.6482990643353069,-0.8915050118582778,0.4406688964870675,0,0,0,0,0,0
983,L48162,L,-1.9023140823081015,-2.0931749430117486,-0.12704550715650928,-0.08897183723782728,0.47209025885200506,0,0,0,0,0,0
984,L48163,L,-1.9023140823081015,-2.0931749430117486,-0.07126532215709803,-0.5103017539135641,0.5035116212169427,0,0,0,0,0,0
985,L48164,L,-1.852318048680452,-1.9583731718006148,-0.6681133016507983,0.8640363076239577,0.5349329835818802,0,0,0,0,0,0
986,L48165,L,-1.8023220150528307,-1.890972286195086,1.1670547848298316,-1.4733415634581044,0.5663543459468179,0,0,0,0,0,0
987,H30400,H,-1.8023220150528307,-1.9583731718006148,0.5534727498363079,-0.7510617062996991,0.5977757083117554,0,0,0,0,0,0
988,M15847,M,-1.852318048680452,-1.9583731718006148,-0.026641174157569038,-0.6206500654238761,0.6763291142240995,0,0,0,0,0,0
989,H30402,H,-1.852318048680452,-1.9583731718006148,1.3120832658283008,-1.4131515753615709,0.7234611577715059,0,0,0,0,0,0
990,M15849,M,-1.9023140823081015,-2.0257740574061818,3.2364996483079884,-2.175558091250999,0.8020145636838498,0,0,0,0,0,0
991,L48170,L,-1.9023140823081015,-2.0257740574061818,-0.6960033941505039,0.8339413135756903,0.8491466072312562,0,0,0,0,0,0
992,M15851,M,-1.9523101159357228,-2.0257740574061818,-0.0879993776569214,0.20194643856208588,0.8805679695961939,0,0,0,0,0,0
993,L48172,L,-1.9523101159357228,-1.9583731718006148,0.6259869903355425,-0.43004843645151863,0.9277000131436003,0,0,0,0,0,0
994,M15853,M,-1.9523101159357228,-1.9583731718006148,-0.2999640806546841,-0.399953442403252,0.9591213755085378,0,0,0,0,0,0
995,M15854,M,-1.9023140823081015,-1.890972286195086,-2.0681959451360203,2.348722680671791,1.0062534190559442,0,0,0,0,0,0
996,L48175,L,-1.852318048680452,-1.823571400589519,0.15185541784054693,-0.42001677176876356,1.0533854626033508,0,0,0,0,0,0
997,M15856,M,-1.852318048680452,-1.890972286195086,-1.4099897621429678,1.1148279246928485,1.0848068249682883,0,0,0,0,0,0
998,M15857,M,-1.852318048680452,-1.890972286195086,-0.517506802152388,0.5931813611895553,1.1319388685156946,0,0,0,0,0,0
999,M15858,M,-1.8023220150528307,-1.890972286195086,2.9687547603108144,-2.065209779740687,1.179070912063101,0,0,0,0,0,0
1000,L48179,L,-1.852318048680452,-1.9583731718006148,0.11838730684090018,-0.6808400535204094,1.2262029556105074,0,0,0,0,0,0
1001,L48180,L,-1.852318048680452,-1.9583731718006148,0.6427210458353658,-1.0419799820996123,1.2576243179754452,0,0,0,0,0,0
1002,L48181,L,-1.852318048680452,-1.9583731718006148,0.6873451938348948,-0.7109350475686768,1.2890456803403827,0,0,0,0,0,0
1003,L48182,L,-1.852318048680452,-1.890972286195086,0.5980968978358369,-0.5002700892308083,1.3204670427053202,0,0,0,0,0,0
1004,L48183,L,-1.9023140823081015,-1.9583731718006148,-0.5286628391522702,0.6734346786516008,1.3518884050702578,0,0,0,0,0,0
1005,H30418,H,-1.852318048680452,-1.890972286195086,-0.6402232091510927,0.20194643856208588,1.3833097674351955,0,0,0,0,0,0
1006,L48185,L,-1.9023140823081015,-1.890972286195086,-0.8744999861486199,1.205112906837649,1.4618631733475393,0,0,0,0,0,0
1007,L48186,L,-1.9023140823081015,-1.9583731718006148,-0.701581412650445,1.3455562123962277,1.493284535712477,0,0,0,0,0,0
1008,M15867,M,-1.9023140823081015,-1.890972286195086,0.5255826573366023,-0.8915050118582778,-1.6959837443286894,0,0,0,0,0,0
1009,L48188,L,-1.9023140823081015,-1.9583731718006148,-0.5453968946520936,0.17185144451381926,-1.6488517007812828,0,0,0,0,0,0
1010,M15869,M,-1.9023140823081015,-1.890972286195086,-0.8577659306487965,0.4025797322171985,-1.6174303384163453,0,0,0,0,0,0
1011,M15870,M,-1.9023140823081015,-1.890972286195086,0.07376315884137119,-0.5203334185963199,-1.5702982948689388,0,0,0,0,0,0
1012,M15871,M,-1.9023140823081015,-1.823571400589519,-0.48961670965268234,0.28219975602413067,-1.5231662513215325,0,0,0,0,0,0
1013,M15872,M,-1.9523101159357228,-1.9583731718006148,-0.5900210426516226,-0.14916182533436123,-1.4760342077741262,0,0,0,0,0,0
1014,M15873,M,-1.9523101159357228,-1.890972286195086,0.4474903983374265,-1.0319483174168569,-1.4289021642267197,0,0,0,0,0,0
1015,L48194,L,-1.9023140823081015,-1.890972286195086,-0.5230848206523291,0.18188310919657433,-1.3817701206793134,0,0,0,0,0,0
1016,L48195,L,-1.9023140823081015,-1.890972286195086,-1.0195284671470892,0.3624530734861761,-1.3503487583143756,0,0,0,0,0,0
1017,M15876,M,-1.852318048680452,-1.890972286195086,-1.2259151516449107,2.8402742501268166,-1.318927395949438,0,0,1,0,0,1
1018,L48197,L,-1.852318048680452,-1.890972286195086,0.5478947313363668,-0.8413466884444997,-1.2717953524020318,0,0,0,0,0,0
1019,L48198,L,-1.852318048680452,-1.890972286195086,-1.3820996696432621,1.8672027758995209,-1.240373990037094,0,0,0,0,0,0
1020,L48199,L,-1.852318048680452,-1.823571400589519,-0.7852516901495619,1.2753345596169388,-1.2089526276721565,0,0,0,0,0,0
1021,L48200,L,-1.852318048680452,-1.823571400589519,-0.9302801711480311,1.7769177937547203,-1.177531265307219,0,0,0,0,0,0
1022,M15881,M,-1.852318048680452,-1.890972286195086,-0.47288265415285896,0.252104761975864,-1.1461099029422812,0,0,0,0,0,0
1023,L48202,L,-1.9023140823081015,-1.890972286195086,-0.1326235256564504,-0.34979511898947385,-1.098977859394875,0,0,0,0,0,0
1024,L48203,L,-1.9023140823081015,-1.823571400589519,1.908931245322001,-1.5736582102856609,-1.0675564970299374,0,0,0,0,0,0
1025,L48204,L,-1.9023140823081015,-1.823571400589519,0.9606681003320099,-1.0118849880513456,-1.0361351346649996,0,0,0,0,0,0
1026,L48205,L,-1.9023140823081015,-1.823571400589519,-0.35574426565409534,-0.29963679557569567,-1.004713772300062,0,0,0,0,0,0
1027,L48206,L,-1.8023220150528307,-1.7561705149839903,-0.14935758115627376,-0.31970012494120725,-0.9732924099351246,0,0,0,0,0,0
1028,M15887,M,-1.852318048680452,-1.7561705149839903,-1.1366668556458528,1.0546379365963146,-0.9418710475701869,0,0,0,0,0,0
1029,L48208,L,-1.852318048680452,-1.7561705149839903,-0.3724783211539187,-0.008718519775782523,-0.8947390040227805,0,0,0,0,0,0
1030,M15889,M,-1.9023140823081015,-1.823571400589519,-0.3445882286542131,-0.48020675986529676,-0.8633176416578429,0,0,0,0,0,0
1031,L48210,L,-1.852318048680452,-1.7561705149839903,1.233991006829125,-1.16235995829268,-0.8161855981104366,0,0,0,0,0,0
1032,L48211,L,-1.8023220150528307,-1.6887696293784233,0.05702910334154782,-0.38992177772049624,-0.7847642357454989,0,0,0,0,0,0
1033,L48212,L,-1.852318048680452,-1.7561705149839903,0.6092529348357191,-0.6005867360583647,-0.7533428733805613,0,0,0,0,0,0
1034,H30447,H,-1.8023220150528307,-1.6887696293784233,0.09607523284113569,-0.1993201487481394,-0.7219215110156237,0,0,0,0,0,0
1035,M15894,M,-1.852318048680452,-1.7561705149839903,2.3384386698174677,-2.0953047737889534,-0.6433681051032797,0,0,0,0,0,0
1036,L48215,L,-1.8023220150528307,-1.7561705149839903,-0.7573615976498563,0.8439729782584461,-0.5962360615558733,0,0,0,0,0,0
1037,M15896,M,-1.8023220150528307,-1.6887696293784233,0.8100616008335996,-0.8614100178100111,-0.5648146991909357,0,0,0,0,0,0
1038,H30451,H,-1.8023220150528307,-1.6887696293784233,0.31919597283878065,-0.49023842454805255,-0.5176826556435293,0,0,0,0,0,0
1039,L48218,L,-1.7023299477975316,-1.6213687437728563,-0.2274498401554495,0.11166145641728534,-0.43912924973118533,0,0,0,0,0,0
1040,L48219,L,-1.6523339141699105,-1.5539678581673277,-0.08242135915698028,-0.31970012494120725,-0.40770788736624775,0,0,0,0,0,0
1041,L48220,L,-1.6523339141699105,-1.5539678581673277,-0.20513776615568502,0.3925480675344427,-0.3762865250013101,0,0,0,0,0,0
1042,L48221,L,-1.7023299477975316,-1.6213687437728563,1.50731391332624,-1.4934048928236157,-0.3448651626363725,0,0,0,0,0,0
1043,L48222,L,-1.7023299477975316,-1.6213687437728563,0.017982973841959956,-0.2595101368446733,-0.3134438002714349,0,0,0,0,0,0
1044,L48223,L,-1.7523259814251813,-1.6213687437728563,-0.6011770796515048,0.5229597084102664,-0.28202243790649734,0,0,0,0,0,0
1045,L48224,L,-1.7523259814251813,-1.6213687437728563,-0.14935758115627376,0.3624530734861761,-0.25060107554155975,0,0,0,0,0,0
1046,H30459,H,-1.8023220150528307,-1.6887696293784233,-0.7573615976498563,1.2853662242996937,-0.21917971317662213,0,0,0,0,0,0
1047,L48226,L,-1.8023220150528307,-1.6887696293784233,-1.1589789296456172,0.7837829901619122,-0.14062630726427813,0,0,0,0,0,0
1048,M15907,M,-1.7023299477975316,-1.5539678581673277,-0.3613222841540365,1.265302894934183,-0.10920494489934052,0,0,0,0,0,0
1049,L48228,L,-1.7523259814251813,-1.6213687437728563,0.38055417633813304,-0.6507450594721428,-0.06207290135193413,0,0,0,0,0,0
1050,L48229,L,-1.7523259814251813,-1.6213687437728563,-0.6904253756505628,0.42264306158271003,-0.030651538986996525,0,0,0,0,0,0
1051,L48230,L,-1.7023299477975316,-1.6213687437728563,0.737547360334365,-1.1222332995616573,0.0007698233779410748,0,0,0,0,0,0
1052,L48231,L,-1.7023299477975316,-1.5539678581673277,0.09607523284113569,-0.22941514279640599,0.03219118574287867,0,0,0,0,0,0
1053,L48232,L,-1.6523339141699105,-1.5539678581673277,2.165520096319293,-1.6137848690166836,0.06361254810781627,0,0,0,0,0,0
1054,M15913,M,-1.6523339141699105,-1.5539678581673277,0.32477399133872176,-0.7911883650307214,0.09503391047275388,0,0,0,0,0,0
1055,H30468,H,-1.6023378805422608,-1.4865669725617607,0.4921145463369555,-0.9516949999548118,0.14216595402016027,0,0,0,0,0,0
1056,L48235,L,-1.6023378805422608,-1.4865669725617607,-0.32785417315438975,-0.05887684318956068,0.22071935993250427,0,0,0,0,0,0
1057,L48236,L,-1.6023378805422608,-1.4865669725617607,0.1462773993406058,-0.04884517850680491,0.2521407222974419,0,0,0,0,0,0
1058,L48237,L,-1.6023378805422608,-1.4865669725617607,0.1909015473401348,-0.35982678367222964,0.2835620846623795,0,0,0,0,0,0
1059,L48238,L,-1.6523339141699105,-1.4865669725617607,0.3693981393382508,-0.8714416824927665,0.31498344702731707,0,0,0,0,0,0
1060,M15919,M,-1.6523339141699105,-1.4191660869562321,1.8698851158224132,-1.8746081507683297,0.34640480939225465,0,0,0,0,0,0
1061,H30474,H,-1.6523339141699105,-1.4191660869562321,-0.6402232091510927,1.3856828711272502,0.39353685293966106,0,0,0,0,0,0
1062,L48241,L,-1.6523339141699105,-1.4191660869562321,-0.6625352831508572,1.014511277865292,0.47209025885200506,0,0,0,0,0,0
1063,L48242,L,-1.6023378805422608,-1.4191660869562321,-0.9302801711480311,0.9041629663549801,0.5035116212169427,0,0,0,0,0,0
1064,M15923,M,-1.6023378805422608,-1.4865669725617607,0.6985012308347771,-0.7209667122514325,0.5349329835818802,0,0,0,0,0,0
1065,M15924,M,-1.6023378805422608,-1.4191660869562321,-0.7238934866502096,0.4326747262654651,0.5820650271292866,0,0,0,0,0,0
1066,L48245,L,-1.6023378805422608,-1.4191660869562321,0.9997142298315977,-1.4833732281408603,0.6291970706766931,0,0,0,0,0,0
1067,M15926,M,-1.5523418469146397,-1.4865669725617607,0.029139010841842203,0.03140813895523986,0.6606184330416307,0,0,0,0,0,0
1068,L48247,L,-1.5523418469146397,-1.4865669725617607,-0.40594643215356546,0.5731180318240445,0.7077504765890371,0,0,0,0,0,0
1069,L48248,L,-1.6023378805422608,-1.4865669725617607,-0.8075637641493264,0.7737513254791571,0.7391718389539746,0,0,0,0,0,0
1070,M15929,M,-1.5523418469146397,-1.4865669725617607,1.680232486824415,-1.5435632162373938,0.7705932013189123,0,0,0,0,0,0
1071,M15930,M,-1.5523418469146397,-1.4865669725617607,-0.3445882286542131,-0.27957346621018414,0.8177252448663187,0,0,0,0,0,0
1072,L48251,L,-1.5523418469146397,-1.4865669725617607,-0.6346451906511515,0.9141946310377358,0.8648572884137251,0,0,0,0,0,0
1073,M15932,M,-1.50234581328699,-1.4191660869562321,-0.6960033941505039,0.6232763552378227,0.8962786507786626,0,0,0,0,0,0
1074,L48253,L,-1.50234581328699,-1.4865669725617607,-0.6960033941505039,0.7536879961136456,0.943410694326069,0,0,0,0,0,0
1075,L48254,L,-1.50234581328699,-1.4191660869562321,0.31361795433883954,-0.8313150237617443,0.9748320566910067,0,0,0,0,0,0
1076,H30489,H,-1.5523418469146397,-1.4865669725617607,-1.0808866706464415,1.4559045239065398,1.0062534190559442,0,0,0,0,0,0
1077,L48256,L,-1.5523418469146397,-1.5539678581673277,0.6371430273354247,-0.40998510708600777,1.0848068249682883,0,0,0,0,0,0
1078,L48257,L,-1.6023378805422608,-1.6213687437728563,0.045873066341665575,-0.34979511898947385,1.1162281873332258,0,0,0,0,0,0
1079,H30492,H,-1.5523418469146397,-1.5539678581673277,0.6538770828352481,-0.9216000059065448,1.1476495496981634,0,0,0,0,0,0
1080,L48259,L,-1.50234581328699,-1.5539678581673277,1.0722284703308325,-1.1523282936099244,1.2262029556105074,0,0,0,0,0,0
1081,L48260,L,-1.50234581328699,-1.4865669725617607,1.3120832658283008,-1.2024866170237025,1.2576243179754452,0,0,0,0,0,0
1082,L48261,L,-1.50234581328699,-1.4865669725617607,-0.09915541465680365,0.021376474272484798,1.2890456803403827,0,0,0,0,0,0
1083,H30496,H,-1.4523497796593405,-1.4191660869562321,-0.6625352831508572,-0.018750184458538297,1.3204670427053202,0,0,0,0,0,0
1084,L48263,L,-1.50234581328699,-1.4865669725617607,0.8044835823336585,-0.7711250356652106,1.3990204486176643,0,0,0,0,0,0
